SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,ModifiedDate
44251,3,9/25/2005,10/7/2005,10/2/2005,5,1,SO44251,NULL,10-4030-028190,28190,NULL,4,18248,18248,1,15032,331816Vi77793,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/2/2005
44252,3,9/26/2005,10/8/2005,10/3/2005,5,1,SO44252,NULL,10-4030-013777,13777,NULL,10,25026,25026,1,18450,131036Vi95811,1140,3578.27,286.2616,89.4568,3953.9884,NULL,10/3/2005
44253,3,9/26/2005,10/8/2005,10/3/2005,5,1,SO44253,NULL,10-4030-028099,28099,NULL,4,25136,25136,1,6378,1031901Vi33088,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/3/2005
44254,3,9/26/2005,10/8/2005,10/3/2005,5,1,SO44254,NULL,10-4030-028142,28142,NULL,1,22418,22418,1,7854,831904Vi40660,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/3/2005
44255,3,9/26/2005,10/8/2005,10/3/2005,5,1,SO44255,NULL,10-4030-014585,14585,NULL,4,17187,17187,1,14364,733805Vi74457,NULL,699.0982,55.9279,17.4775,772.5036,NULL,10/3/2005
44256,3,9/26/2005,10/8/2005,10/3/2005,5,1,SO44256,NULL,10-4030-017232,17232,NULL,9,23760,23760,1,2630,534456Vi13678,1133,3578.27,286.2616,89.4568,3953.9884,NULL,10/3/2005
44257,3,9/27/2005,10/9/2005,10/4/2005,5,1,SO44257,NULL,10-4030-012212,12212,NULL,7,12582,12582,1,2301,1231037Vi12062,1152,3578.27,286.2616,89.4568,3953.9884,NULL,10/4/2005
44258,3,9/27/2005,10/9/2005,10/4/2005,5,1,SO44258,NULL,10-4030-013579,13579,NULL,8,26385,26385,1,13999,1231053Vi72600,1150,3578.27,286.2616,89.4568,3953.9884,NULL,10/4/2005
44259,3,9/27/2005,10/9/2005,10/4/2005,5,1,SO44259,NULL,10-4030-028171,28171,NULL,1,21975,21975,1,10251,231805Vi52910,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/4/2005
44260,3,9/27/2005,10/9/2005,10/4/2005,5,1,SO44260,NULL,10-4030-028194,28194,NULL,1,12481,12481,1,13744,231819Vi71264,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/4/2005
44261,3,9/27/2005,10/9/2005,10/4/2005,5,1,SO44261,NULL,10-4030-022112,22112,NULL,6,18214,18214,1,15042,831911Vi77845,1148,3578.27,286.2616,89.4568,3953.9884,NULL,10/4/2005
44262,3,9/27/2005,10/9/2005,10/4/2005,5,1,SO44262,NULL,10-4030-020149,20149,NULL,10,24325,24325,1,11790,532662Vi60972,1153,699.0982,55.9279,17.4775,772.5036,NULL,10/4/2005
44263,3,9/27/2005,10/9/2005,10/4/2005,5,1,SO44263,NULL,10-4030-017279,17279,NULL,9,23081,23081,1,1578,334471Vi8092,1146,3578.27,286.2616,89.4568,3953.9884,NULL,10/4/2005
44264,3,9/27/2005,10/9/2005,10/4/2005,5,1,SO44264,NULL,10-4030-017286,17286,NULL,9,24057,24057,1,14144,534474Vi73387,1146,3578.27,286.2616,89.4568,3953.9884,NULL,10/4/2005
44265,3,9/27/2005,10/9/2005,10/4/2005,5,1,SO44265,NULL,10-4030-025557,25557,NULL,9,15837,15837,1,14031,935435Vi72764,1146,699.0982,55.9279,17.4775,772.5036,NULL,10/4/2005
44266,3,9/27/2005,10/9/2005,10/4/2005,5,1,SO44266,NULL,10-4030-025559,25559,NULL,9,24905,24905,1,9440,535437Vi48684,1146,699.0982,55.9279,17.4775,772.5036,NULL,10/4/2005
44267,3,9/28/2005,10/10/2005,10/5/2005,5,1,SO44267,NULL,10-4030-019339,19339,NULL,8,23909,23909,1,2013,1130410Vi10482,1163,699.0982,55.9279,17.4775,772.5036,NULL,10/5/2005
44268,3,9/28/2005,10/10/2005,10/5/2005,5,1,SO44268,NULL,10-4030-013820,13820,NULL,10,23820,23820,1,8173,331044Vi42358,1166,3578.27,286.2616,89.4568,3953.9884,NULL,10/5/2005
44269,3,9/29/2005,10/11/2005,10/6/2005,5,1,SO44269,NULL,10-4030-014589,14589,NULL,4,18221,18221,1,18016,733806Vi93484,NULL,699.0982,55.9279,17.4775,772.5036,NULL,10/6/2005
44270,3,9/30/2005,10/12/2005,10/7/2005,5,1,SO44270,NULL,10-4030-013794,13794,NULL,10,16176,16176,1,5372,331043Vi28124,1192,3578.27,286.2616,89.4568,3953.9884,NULL,10/7/2005
44271,3,9/30/2005,10/12/2005,10/7/2005,5,1,SO44271,NULL,10-4030-013846,13846,NULL,10,11454,11454,1,10454,431056Vi53914,1192,3578.27,286.2616,89.4568,3953.9884,NULL,10/7/2005
44272,3,9/30/2005,10/12/2005,10/7/2005,5,1,SO44272,NULL,10-4030-012256,12256,NULL,7,23027,23027,1,13322,231058Vi69099,1191,3578.27,286.2616,89.4568,3953.9884,NULL,10/7/2005
44273,3,9/30/2005,10/12/2005,10/7/2005,5,1,SO44273,NULL,10-4030-028147,28147,NULL,4,21845,21845,1,4619,1131906Vi24240,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/7/2005
44274,3,9/30/2005,10/12/2005,10/7/2005,5,1,SO44274,NULL,10-4030-028152,28152,NULL,4,23688,23688,1,14496,431912Vi75187,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/7/2005
44275,3,9/30/2005,10/12/2005,10/7/2005,5,1,SO44275,NULL,10-4030-017256,17256,NULL,9,15137,15137,1,9584,134465Vi49406,1185,3578.27,286.2616,89.4568,3953.9884,NULL,10/7/2005
44276,3,9/30/2005,10/12/2005,10/7/2005,5,1,SO44276,NULL,10-4030-017277,17277,NULL,9,25708,25708,1,13646,1134469Vi70715,1185,3578.27,286.2616,89.4568,3953.9884,NULL,10/7/2005
44277,3,9/30/2005,10/12/2005,10/7/2005,5,1,SO44277,NULL,10-4030-017288,17288,NULL,9,29634,29634,1,NULL,NULL,1185,3578.27,286.2616,89.4568,3953.9884,NULL,10/7/2005
44278,3,9/30/2005,10/12/2005,10/7/2005,5,1,SO44278,NULL,10-4030-017293,17293,NULL,9,19979,19979,1,13348,434476Vi69214,1185,3578.27,286.2616,89.4568,3953.9884,NULL,10/7/2005
44279,3,9/30/2005,10/12/2005,10/7/2005,5,1,SO44279,NULL,10-4030-017326,17326,NULL,9,18994,18994,1,3396,335391Vi17882,1185,3578.27,286.2616,89.4568,3953.9884,NULL,10/7/2005
44280,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44280,PO20068171578,10-4020-000215,29886,275,2,777,777,5,9540,65093Vi49160,NULL,57.6808,4.999,1.5622,64.242,NULL,10/8/2005
44281,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44281,PO18009181739,10-4020-000510,29565,276,4,1073,1073,5,4322,45276Vi22691,NULL,419.4589,40.2681,12.5838,472.3108,NULL,10/8/2005
44282,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44282,PO18473177808,10-4020-000442,29734,282,6,517,517,5,1346,85279Vi6854,1200,40341.1056,3880.2722,1212.5851,45433.9629,NULL,10/8/2005
44283,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44283,PO18444150042,10-4020-000227,29994,282,6,482,482,5,10456,125328Vi53935,1200,43749.2686,4227.3062,1321.0332,49297.608,NULL,10/8/2005
44284,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44284,PO16588183754,10-4020-000146,29580,283,1,849,849,5,15232,35513Vi78804,NULL,87867.8426,8429.9843,2634.3701,98932.197,NULL,10/8/2005
44285,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44285,PO16617120120,10-4020-000397,29898,280,1,876,876,5,806,95575Vi4081,NULL,57739.7358,5560.3534,1737.6104,65037.6996,NULL,10/8/2005
44286,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44286,PO16008112311,10-4020-000511,30052,276,4,1074,1074,5,13349,105621Vi69217,NULL,5538.5094,531.6969,166.1553,6236.3616,NULL,10/8/2005
44287,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44287,PO15428122091,10-4020-000646,29974,277,3,629,629,5,10370,55700Vi53503,NULL,16292.052,1563.8774,488.7117,18344.6411,NULL,10/8/2005
44288,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44288,PO14732190246,10-4020-000514,29614,282,6,529,529,5,1566,85822Vi8045,1200,43803.1432,4223.3908,1319.8096,49346.3436,NULL,10/8/2005
44289,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44289,PO14384127524,10-4020-000504,29566,275,3,810,810,5,18017,105826Vi93490,NULL,4082.088,391.7208,122.4128,4596.2216,NULL,10/8/2005
44290,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44290,PO14413160229,10-4020-000383,29682,281,4,1051,1051,5,18502,15896Vi96122,NULL,3846.8825,369.3007,115.4065,4331.5897,NULL,10/8/2005
44291,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44291,PO14123171235,10-4020-000578,29747,283,1,895,895,5,15538,25910Vi80261,NULL,4509.8996,444.9768,139.0552,5093.9316,NULL,10/8/2005
44292,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44292,PO13949179405,10-4020-000643,29973,275,3,825,825,5,15875,25932Vi82016,NULL,3432.6101,329.4822,102.9632,3865.0555,NULL,10/8/2005
44293,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44293,PO13775127212,10-4020-000618,29844,275,2,821,821,5,1417,35958Vi7271,NULL,23983.6988,2302.037,719.3866,27005.1224,NULL,10/8/2005
44294,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44294,PO13862172262,10-4020-000119,30067,282,6,464,464,5,3980,95972Vi20982,1200,62068.8727,5966.681,1864.5878,69900.1415,NULL,10/8/2005
44295,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44295,PO12760122918,10-4020-000083,29596,282,6,458,458,5,19204,26097Vi99806,1200,9475.5306,909.0158,284.0674,10668.6138,NULL,10/8/2005
44296,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44296,PO12412194442,10-4020-000670,29827,277,3,631,631,5,11886,126162Vi61402,NULL,32383.1098,3108.9064,971.5333,36463.5495,NULL,10/8/2005
44297,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44297,PO11861112978,10-4020-000017,29811,275,5,755,755,5,18153,36197Vi94127,NULL,10231.4699,981.6471,306.7647,11519.8817,NULL,10/8/2005
44298,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44298,PO11049118093,10-4020-000679,29824,278,6,556,556,5,14030,16343Vi72763,1200,27666.4493,2656.7147,830.2234,31153.3874,NULL,10/8/2005
44299,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44299,PO10817117580,10-4020-000203,29889,281,4,1021,1021,5,5093,66376Vi26658,NULL,31624.7504,3035.8574,948.7054,35609.3132,NULL,10/8/2005
44300,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44300,PO10527120063,10-4020-000480,29761,278,6,525,525,5,5439,126385Vi28482,1200,7802.8815,748.393,233.8728,8785.1473,NULL,10/8/2005
44301,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44301,PO10730158868,10-4020-000491,29489,281,4,1069,1069,5,6653,126397Vi34642,NULL,29479.3877,2832.6003,885.1876,33197.1756,NULL,10/8/2005
44302,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44302,PO9947118701,10-4020-000603,29849,279,5,977,977,5,1402,96455Vi7192,NULL,2146.962,206.1084,64.4089,2417.4793,NULL,10/8/2005
44303,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44303,PO10092142501,10-4020-000252,30096,275,2,782,782,5,10,56486Vi35,NULL,5.7,0.494,0.1544,6.3484,NULL,10/8/2005
44304,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44304,PO10179168311,10-4020-000027,29958,279,5,911,911,5,10163,126497Vi52413,NULL,37499.5521,3607.8761,1127.4613,42234.8895,NULL,10/8/2005
44305,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44305,PO522153226,10-4020-000676,29825,279,5,985,985,5,16281,106526Vi84182,NULL,18880.6522,1814.8608,567.144,21262.657,NULL,10/8/2005
44306,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44306,PO1189114917,10-4020-000423,29661,279,5,955,955,5,5301,16603Vi27707,NULL,18648.607,1788.0473,558.7648,20995.4191,NULL,10/8/2005
44307,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44307,PO1566191208,10-4020-000486,29759,275,2,808,808,5,76,96698Vi373,NULL,7758.1202,743.5092,232.3466,8733.976,NULL,10/8/2005
44308,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44308,PO2552158889,10-4020-000506,29497,283,1,889,889,5,13045,76840Vi67506,NULL,12372.7773,1185.3141,370.4107,13928.5021,NULL,10/8/2005
44309,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44309,PO3393112350,10-4020-000549,29912,279,5,971,971,5,267,37974Vi1394,NULL,27612.424,2650.9602,828.4251,31091.8093,NULL,10/8/2005
44310,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44310,PO4176199014,10-4020-000458,30084,279,5,958,958,5,2519,108088Vi13146,NULL,183.9382,18.1486,5.6714,207.7582,NULL,10/8/2005
44311,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44311,PO4959115826,10-4020-000269,29610,275,2,783,783,5,3235,128173Vi17021,NULL,7349.9601,708.0939,221.2794,8279.3334,NULL,10/8/2005
44312,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44312,PO5075136657,10-4020-000344,29606,283,1,871,871,5,14612,48230Vi75759,NULL,2097.2945,201.3403,62.9188,2361.5536,NULL,10/8/2005
44313,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44313,PO5365138960,10-4020-000161,29718,275,2,771,771,5,12399,88250Vi64099,NULL,26037.0214,2503.8964,782.4676,29323.3854,NULL,10/8/2005
44314,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44314,PO5626111923,10-4020-000166,29646,277,4,578,578,5,13054,98264Vi67566,NULL,42088.8187,4054.7426,1267.1071,47410.6684,NULL,10/8/2005
44315,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44315,PO6409154434,10-4020-000292,29570,277,4,592,592,5,242,28327Vi1235,NULL,2597.0295,248.9004,77.7814,2923.7113,NULL,10/8/2005
44316,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44316,PO6235117320,10-4020-000431,29533,275,3,801,801,5,2337,28353Vi12181,NULL,3785.5031,363.3115,113.5348,4262.3494,NULL,10/8/2005
44317,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44317,PO7859142280,10-4020-000221,29992,281,4,1024,1024,5,7176,108514Vi37251,NULL,33919.0748,3261.5788,1019.2434,38199.897,NULL,10/8/2005
44318,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44318,PO8120137646,10-4020-000485,29491,275,5,807,807,5,8937,128557Vi46064,NULL,21090.7731,2025.9951,633.1235,23749.8917,NULL,10/8/2005
44319,3,10/1/2005,10/13/2005,10/8/2005,5,0,SO44319,PO9657142761,10-4020-000315,29549,279,5,943,943,5,7083,118709Vi36747,NULL,34250.3603,3288.8663,1027.7707,38566.9973,NULL,10/8/2005
44320,3,10/1/2005,10/13/2005,10/8/2005,5,1,SO44320,NULL,10-4030-014429,14429,NULL,10,21464,21464,1,3339,730960Vi17600,1205,3578.27,286.2616,89.4568,3953.9884,NULL,10/8/2005
44321,3,10/1/2005,10/13/2005,10/8/2005,5,1,SO44321,NULL,10-4030-028222,28222,NULL,1,14070,14070,1,13497,1031823Vi69905,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/8/2005
44322,3,10/1/2005,10/13/2005,10/8/2005,5,1,SO44322,NULL,10-4030-017975,17975,NULL,7,24477,24477,1,638,432665Vi3285,1204,699.0982,55.9279,17.4775,772.5036,NULL,10/8/2005
44323,3,10/1/2005,10/13/2005,10/8/2005,5,1,SO44323,NULL,10-4030-011072,11072,NULL,9,25368,25368,1,4953,1234135Vi25993,1198,3399.99,271.9992,84.9998,3756.989,NULL,10/8/2005
44324,3,10/2/2005,10/14/2005,10/9/2005,5,1,SO44324,NULL,10-4030-012267,12267,NULL,7,13133,13133,1,10780,930963Vi55635,1217,3578.27,286.2616,89.4568,3953.9884,NULL,10/9/2005
44325,3,10/2/2005,10/14/2005,10/9/2005,5,1,SO44325,NULL,10-4030-011095,11095,NULL,9,29438,29438,1,NULL,NULL,1211,3374.99,269.9992,84.3748,3729.364,NULL,10/9/2005
44326,3,10/2/2005,10/14/2005,10/9/2005,5,1,SO44326,NULL,10-4030-017728,17728,NULL,9,12298,12298,1,385,435411Vi1941,1211,3578.27,286.2616,89.4568,3953.9884,NULL,10/9/2005
44327,3,10/3/2005,10/15/2005,10/10/2005,5,1,SO44327,NULL,10-4030-028598,28598,NULL,4,22765,22765,1,13301,1132839Vi68996,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/10/2005
44328,3,10/3/2005,10/15/2005,10/10/2005,5,1,SO44328,NULL,10-4030-017921,17921,NULL,9,26480,26480,1,13938,335310Vi72282,1224,3578.27,286.2616,89.4568,3953.9884,NULL,10/10/2005
44329,3,10/3/2005,10/15/2005,10/10/2005,5,1,SO44329,NULL,10-4030-017904,17904,NULL,9,24128,24128,1,1554,1135418Vi7947,1224,3578.27,286.2616,89.4568,3953.9884,NULL,10/10/2005
44330,3,10/3/2005,10/15/2005,10/10/2005,5,1,SO44330,NULL,10-4030-028199,28199,NULL,4,20591,20591,1,1439,235718Vi7386,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/10/2005
44331,3,10/4/2005,10/16/2005,10/11/2005,5,1,SO44331,NULL,10-4030-028257,28257,NULL,1,27653,27653,1,13998,831835Vi72598,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/11/2005
44332,3,10/4/2005,10/16/2005,10/11/2005,5,1,SO44332,NULL,10-4030-017510,17510,NULL,9,14434,14434,1,3782,1135403Vi19905,1237,3578.27,286.2616,89.4568,3953.9884,NULL,10/11/2005
44333,3,10/5/2005,10/17/2005,10/12/2005,5,1,SO44333,NULL,10-4030-011343,11343,NULL,10,20041,20041,1,8671,931753Vi44759,1257,3399.99,271.9992,84.9998,3756.989,NULL,10/12/2005
44334,3,10/5/2005,10/17/2005,10/12/2005,5,1,SO44334,NULL,10-4030-028273,28273,NULL,4,19059,19059,1,18243,1131841Vi94617,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/12/2005
44335,3,10/5/2005,10/17/2005,10/12/2005,5,1,SO44335,NULL,10-4030-020165,20165,NULL,10,28808,28808,1,8640,232668Vi44607,1257,699.0982,55.9279,17.4775,772.5036,NULL,10/12/2005
44336,3,10/5/2005,10/17/2005,10/12/2005,5,1,SO44336,NULL,10-4030-025895,25895,NULL,1,23775,23775,1,15905,633272Vi82165,NULL,3399.99,271.9992,84.9998,3756.989,NULL,10/12/2005
44337,3,10/5/2005,10/17/2005,10/12/2005,5,1,SO44337,NULL,10-4030-011097,11097,NULL,9,22275,22275,1,7265,834144Vi37703,1250,3374.99,269.9992,84.3748,3729.364,NULL,10/12/2005
44338,3,10/5/2005,10/17/2005,10/12/2005,5,1,SO44338,NULL,10-4030-018188,18188,NULL,9,27121,27121,1,5117,835317Vi26772,1250,3578.27,286.2616,89.4568,3953.9884,NULL,10/12/2005
44339,3,10/5/2005,10/17/2005,10/12/2005,5,1,SO44339,NULL,10-4030-018189,18189,NULL,9,24548,24548,1,15344,835318Vi79284,1250,3578.27,286.2616,89.4568,3953.9884,NULL,10/12/2005
44340,3,10/5/2005,10/17/2005,10/12/2005,5,1,SO44340,NULL,10-4030-017354,17354,NULL,9,17243,17243,1,18704,935398Vi97250,1250,3578.27,286.2616,89.4568,3953.9884,NULL,10/12/2005
44341,3,10/6/2005,10/18/2005,10/13/2005,5,1,SO44341,NULL,10-4030-025905,25905,NULL,4,15005,15005,1,14071,333275Vi72973,NULL,3374.99,269.9992,84.3748,3729.364,NULL,10/13/2005
44342,3,10/6/2005,10/18/2005,10/13/2005,5,1,SO44342,NULL,10-4030-014610,14610,NULL,1,28132,28132,1,3234,333815Vi17018,NULL,699.0982,55.9279,17.4775,772.5036,NULL,10/13/2005
44343,3,10/6/2005,10/18/2005,10/13/2005,5,1,SO44343,NULL,10-4030-017920,17920,NULL,9,29392,29392,1,NULL,NULL,1263,3578.27,286.2616,89.4568,3953.9884,NULL,10/13/2005
44344,3,10/7/2005,10/19/2005,10/14/2005,5,1,SO44344,NULL,10-4030-014427,14427,NULL,10,17000,17000,1,16348,830959Vi84541,1283,3578.27,286.2616,89.4568,3953.9884,NULL,10/14/2005
44345,3,10/7/2005,10/19/2005,10/14/2005,5,1,SO44345,NULL,10-4030-028200,28200,NULL,4,29819,29819,1,NULL,NULL,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/14/2005
44346,3,10/7/2005,10/19/2005,10/14/2005,5,1,SO44346,NULL,10-4030-014602,14602,NULL,4,17017,17017,1,1987,633813Vi10341,NULL,699.0982,55.9279,17.4775,772.5036,NULL,10/14/2005
44347,3,10/7/2005,10/19/2005,10/14/2005,5,1,SO44347,NULL,10-4030-017911,17911,NULL,9,20744,20744,1,5515,1035421Vi28915,1276,3578.27,286.2616,89.4568,3953.9884,NULL,10/14/2005
44348,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44348,NULL,10-4030-014159,14159,NULL,10,19326,19326,1,5020,731071Vi26321,1296,3578.27,286.2616,89.4568,3953.9884,NULL,10/15/2005
44349,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44349,NULL,10-4030-028243,28243,NULL,4,23987,23987,1,15568,631828Vi80438,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/15/2005
44350,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44350,NULL,10-4030-028244,28244,NULL,4,21440,21440,1,6167,431829Vi32045,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/15/2005
44351,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44351,NULL,10-4030-028271,28271,NULL,4,25395,25395,1,6471,431840Vi33580,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/15/2005
44352,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44352,NULL,10-4030-028297,28297,NULL,1,18394,18394,1,1205,231848Vi6127,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/15/2005
44353,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44353,NULL,10-4030-014591,14591,NULL,4,13894,13894,1,7914,733808Vi40961,NULL,699.0982,55.9279,17.4775,772.5036,NULL,10/15/2005
44354,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44354,NULL,10-4030-014603,14603,NULL,4,17669,17669,1,1454,533814Vi7470,NULL,699.0982,55.9279,17.4775,772.5036,NULL,10/15/2005
44355,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44355,NULL,10-4030-011093,11093,NULL,9,14862,14862,1,18583,434141Vi96590,1289,3399.99,271.9992,84.9998,3756.989,NULL,10/15/2005
44356,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44356,NULL,10-4030-011099,11099,NULL,9,14266,14266,1,6498,1234145Vi33739,1289,3399.99,271.9992,84.9998,3756.989,NULL,10/15/2005
44357,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44357,NULL,10-4030-017511,17511,NULL,9,19449,19449,1,4392,635404Vi23059,1289,3578.27,286.2616,89.4568,3953.9884,NULL,10/15/2005
44358,3,10/8/2005,10/20/2005,10/15/2005,5,1,SO44358,NULL,10-4030-017732,17732,NULL,9,24950,24950,1,2340,235413Vi12203,1289,3578.27,286.2616,89.4568,3953.9884,NULL,10/15/2005
44359,3,10/9/2005,10/21/2005,10/16/2005,5,1,SO44359,NULL,10-4030-014525,14525,NULL,10,14909,14909,1,15606,230961Vi80616,1309,3578.27,286.2616,89.4568,3953.9884,NULL,10/16/2005
44360,3,10/9/2005,10/21/2005,10/16/2005,5,1,SO44360,NULL,10-4030-014158,14158,NULL,10,28150,28150,1,10642,1231070Vi54851,1309,3578.27,286.2616,89.4568,3953.9884,NULL,10/16/2005
44361,3,10/9/2005,10/21/2005,10/16/2005,5,1,SO44361,NULL,10-4030-013686,13686,NULL,8,29528,29528,1,NULL,NULL,1306,3578.27,286.2616,89.4568,3953.9884,NULL,10/16/2005
44362,3,10/9/2005,10/21/2005,10/16/2005,5,1,SO44362,NULL,10-4030-028259,28259,NULL,4,25556,25556,1,14759,531836Vi76477,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/16/2005
44363,3,10/9/2005,10/21/2005,10/16/2005,5,1,SO44363,NULL,10-4030-028285,28285,NULL,1,19591,19591,1,16368,331842Vi84631,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/16/2005
44364,3,10/9/2005,10/21/2005,10/16/2005,5,1,SO44364,NULL,10-4030-011092,11092,NULL,9,15209,15209,1,2532,834140Vi13198,1302,3374.99,269.9992,84.3748,3729.364,NULL,10/16/2005
44365,3,10/9/2005,10/21/2005,10/16/2005,5,1,SO44365,NULL,10-4030-017912,17912,NULL,9,22102,22102,1,1591,1135302Vi8158,1302,3578.27,286.2616,89.4568,3953.9884,NULL,10/16/2005
44366,3,10/9/2005,10/21/2005,10/16/2005,5,1,SO44366,NULL,10-4030-017502,17502,NULL,9,18162,18162,1,2432,635401Vi12674,1302,3578.27,286.2616,89.4568,3953.9884,NULL,10/16/2005
44367,3,10/9/2005,10/21/2005,10/16/2005,5,1,SO44367,NULL,10-4030-025562,25562,NULL,9,12725,12725,1,3109,435440Vi16330,1302,699.0982,55.9279,17.4775,772.5036,NULL,10/16/2005
44368,3,10/10/2005,10/22/2005,10/17/2005,5,1,SO44368,NULL,10-4030-014150,14150,NULL,10,24815,24815,1,1144,631062Vi5800,1322,3578.27,286.2616,89.4568,3953.9884,NULL,10/17/2005
44369,3,10/10/2005,10/22/2005,10/17/2005,5,1,SO44369,NULL,10-4030-028250,28250,NULL,4,15840,15840,1,729,831833Vi3754,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,10/17/2005
44370,3,10/10/2005,10/22/2005,10/17/2005,5,1,SO44370,NULL,10-4030-018193,18193,NULL,9,22156,22156,1,4977,435319Vi26071,1315,3578.27,286.2616,89.4568,3953.9884,NULL,10/17/2005
44371,3,10/10/2005,10/22/2005,10/17/2005,5,1,SO44371,NULL,10-4030-017514,17514,NULL,9,12369,12369,1,17113,535407Vi88867,1315,3578.27,286.2616,89.4568,3953.9884,NULL,10/17/2005
44372,3,10/10/2005,10/22/2005,10/17/2005,5,1,SO44372,NULL,10-4030-017736,17736,NULL,9,15352,15352,1,18423,135417Vi95713,1315,3578.27,286.2616,89.4568,3953.9884,NULL,10/17/2005
44373,3,10/11/2005,10/23/2005,10/18/2005,5,1,SO44373,NULL,10-4030-013767,13767,NULL,8,22873,22873,1,1726,1030962Vi8866,1332,3578.27,286.2616,89.4568,3953.9884,NULL,10/18/2005
44374,3,10/11/2005,10/23/2005,10/18/2005,5,1,SO44374,NULL,10-4030-014157,14157,NULL,10,22425,22425,1,11125,731069Vi57390,1335,3578.27,286.2616,89.4568,3953.9884,NULL,10/18/2005
44375,3,10/11/2005,10/23/2005,10/18/2005,5,1,SO44375,NULL,10-4030-014183,14183,NULL,10,22317,22317,1,18781,131074Vi97589,1335,3578.27,286.2616,89.4568,3953.9884,NULL,10/18/2005
